ID,SMILES,mib_vol,LogP_Jchem,pKa_uncap
6599,[C@@H](C)(C[C@H](N)C(=O)O)S,135.603,-2.263533342,2.549134051
6607,C(C)SC[C@H](N)C(=O)O,136.046,-2.151392546,2.538969068
6619,C[C@@H](SC)[C@H](N)C(=O)O,135.831,-2.013926634,2.539004841
6637,C(=C)[C@@H](S)[C@@H](N)C(=O)O,129.972,-2.026789613,2.451247691
6653,C(=C\[C@H](N)C(=O)O)\CS,129.631,-2.108144797,2.382257881
6659,C=C(CS)[C@@H](N)C(=O)O,129.946,-2.251566359,2.385496699
6661,C(=C(\S)/[C@@H](N)C(=O)O)/C,129.391,-2.232752545,2.334620342
6673,C(=S)(C)C[C@@H](N)C(=O)O,128.977,-2.26261014,2.700851075
6679,C(C)C(=S)[C@@H](N)C(=O)O,128.977,-1.491195323,2.654794054
6689,C(=C)C(=S)[C@H](N)C(=O)O,123.345,-1.435943916,2.556402249
6691,CSC[C@H](N)C(=O)O,119.244,-2.404744262,2.444929507
6701,C[C@@H](S)[C@H](N)C(=O)O,118.802,-2.401286724,2.464146634
6703,C(C[C@@H](N)C(=O)O)S,119.017,-2.576467382,2.458553724
6709,CC(=S)[C@H](N)C(=O)O,112.175,-2.192665645,2.575620069
6719,C(=C\[C@H](N)C(=O)O)/S,112.83,-2.619990295,2.218364946
6733,C=C(S)[C@H](N)C(=O)O,113.144,-2.621122045,2.217999166
6737,C(=S)[C@@H](N)C(=O)O,95.614,-2.240403463,2.469829934
6761,C(NC)[C@H](O)[C@H](N)C(=O)O,138.363,-4.426455788,2.293861473
6763,C(O)[C@@H](NC)[C@H](N)C(=O)O,138.363,-4.398333958,1.741470486
6779,C(CO)NC[C@@H](N)C(=O)O,138.578,-4.441549297,1.737644521
6781,C(C[C@@H](O)[C@@H](N)C(=O)O)N,137.49,-4.8573003,2.336306585
6791,C(C[C@@H](N)[C@@H](N)C(=O)O)O,137.49,-4.58932684,2.001274728
6793,C(N)[C@@H](CO)[C@H](N)C(=O)O,137.49,-4.736364764,2.325731082
6803,[C@@H](C)(O)[C@@H](N)[C@@H](N)C(=O)O,137.275,-4.237732556,2.00047445
6823,[C@H](CO)(N)C[C@@H](N)C(=O)O,137.49,-4.673047387,2.323857086
6827,[C@H](CN)(O)C[C@H](N)C(=O)O,137.49,-4.904253623,2.352199081
6829,C(N)[C@](C)(O)[C@@H](N)C(=O)O,136.925,-4.470828695,2.306400291
6833,C(O)[C@@](C)(N)[C@H](N)C(=O)O,136.925,-4.369354079,2.003861023
6841,C(N)[C@@H](OC)[C@H](N)C(=O)O,138.216,-4.079502913,2.305160617
6857,C(OC)[C@H](N)[C@@H](N)C(=O)O,138.216,-4.019516947,2.001327237
6863,C(COC[C@@H](N)C(=O)O)N,138.431,-4.296195813,2.335478143
6869,C(=O)CNC[C@H](N)C(=O)O,132.742,-4.311301755,1.574562434
6871,C(=O)NCC[C@@H](N)C(=O)O,132.742,-4.164519182,2.146812071
6883,C(=O)[C@@H](N)C[C@@H](N)C(=O)O,131.654,-4.475149244,2.11623779
6899,C(=O)C[C@@H](N)[C@@H](N)C(=O)O,131.654,-4.406544178,1.79400732
6907,C(=O)[C@@H](CN)[C@H](N)C(=O)O,131.654,-4.608846977,2.110926024
6911,C(=O)N[C@@H](C)[C@@H](N)C(=O)O,132.527,-3.806310288,2.13619576
6917,C(=O)[C@@H](NC)[C@@H](N)C(=O)O,132.527,-4.132878919,1.527776095
6947,C(=O)(C)NC[C@H](N)C(=O)O,132.501,-4.173735892,2.13316871
6949,C(=O)(NC)C[C@H](N)C(=O)O,132.501,-4.063260593,2.137840531
6959,C(=O)(CN)C[C@H](N)C(=O)O,131.628,-4.310550798,2.137360269
6961,C(=O)(C)[C@@H](N)[C@@H](N)C(=O)O,131.413,-4.001779509,1.786483894
6967,C(=O)(N)[C@@H](C)[C@@H](N)C(=O)O,131.413,-3.744464083,2.141547249
6971,C(=O)[C@](C)(N)[C@@H](N)C(=O)O,131.089,-4.059139924,1.79010303
6977,C(=O)N(C)C[C@@H](N)C(=O)O,132.883,-3.998708325,2.133062627
6983,C(NC)C(=O)[C@@H](N)C(=O)O,132.501,-3.7971819,1.994863514
6991,C(CC(=O)[C@H](N)C(=O)O)N,131.628,-3.848511133,2.058709023
6997,C1CO[C@@H](N1)[C@H](N)C(=O)O,128.729,-3.620014406,1.447216018
7001,C1NC[C@H](O1)[C@@H](N)C(=O)O,128.729,-3.799537603,2.054071863
7013,C1N[C@@H](CO1)[C@@H](N)C(=O)O,128.729,-3.722382676,1.4750875
7019,C1=CO[C@@H](N1)[C@H](N)C(=O)O,122.542,-3.379357959,1.331060764
7027,C1=N[C@H](OC1)[C@H](N)C(=O)O,122.785,-3.532320994,1.815894
7039,C1=NC[C@@H](O1)[C@H](N)C(=O)O,122.785,-3.404993967,2.036300307
7043,C1=N[C@@H](CO1)[C@@H](N)C(=O)O,122.785,-3.402422391,2.045262387
7057,C1=NCO[C@@H]1[C@H](N)C(=O)O,122.785,-3.537687025,1.863814671
7069,C1=C(OCN1)[C@H](N)C(=O)O,122.516,-3.876717322,1.300164073
7079,C1=C(NCO1)[C@H](N)C(=O)O,122.516,-3.877126025,1.085792344
7103,C1N=C(CO1)[C@H](N)C(=O)O,122.759,-3.083219984,1.781714233
7109,C(=O)(/C=C/[C@H](N)C(=O)O)N,125.441,-3.846709002,1.994428601
7121,C(=C\[C@@H](N)C(=O)O)(\C=O)/N,125.441,-4.351072875,2.079675619
7127,C(=O)(N)C(=C)[C@@H](N)C(=O)O,125.756,-3.830536576,1.992452881
7129,C(=N)CC(=O)[C@@H](N)C(=O)O,125.836,-3.790352029,1.640142129
7151,c1ncc(o1)[C@H](N)C(=O)O,116.573,-3.602543407,1.240825714
7159,c1nc(co1)[C@H](N)C(=O)O,116.573,-3.141118548,1.197310821
7177,C(N)[C@H](O)[C@@H](N)C(=O)O,120.688,-4.738230839,2.190893009
7187,C(O)[C@@H](N)[C@@H](N)C(=O)O,120.688,-4.656639923,1.88634459
7193,C(=O)NC[C@H](N)C(=O)O,115.94,-4.223156735,1.993938669
7207,C(=O)[C@H](N)[C@H](N)C(=O)O,114.852,-4.489927235,1.647663765
7211,C(N)C(=O)[C@H](N)C(=O)O,114.826,-4.10369276,1.882128823
7213,C(=N)C(=O)[C@@H](N)C(=O)O,109.034,-2.995639025,1.286000351
7219,c1(ccc(cc1)[C@@H](N)C(=O)O)C,155.722,-0.957346549,2.361493998
7229,c1(cccc(c1)[C@@H](N)C(=O)O)C,155.722,-0.957349341,2.362084109
7237,c1(ccccc1[C@H](N)C(=O)O)C,155.722,-0.957118712,2.368666445
7243,c1ccc(cc1)[C@@H](N)C(=O)O,139.161,-1.471305015,2.228829952
7247,c1(c(cccc1)N[C@H](C)[C@H](N)C(=O)O)C,201.513,-0.991894538,2.05847819
7253,c1(c(cccc1)[C@H](NC)[C@@H](N)C(=O)O)C,201.513,-1.435603357,1.971567554
7283,c1(c(cccc1)[C@@H](C)[C@H](N)C(=O)O)NC,201.513,-1.349595395,1.774620535
7297,c1(cc(ccc1)N[C@@H](C)[C@@H](N)C(=O)O)C,201.513,-0.992820092,1.73413324
7307,c1(cc(ccc1)[C@@H](NC)[C@H](N)C(=O)O)C,201.513,-1.432723876,1.965480675
7309,c1(ccc(cc1)N[C@H](C)[C@@H](N)C(=O)O)C,201.513,-0.992464669,2.20591074
7321,c1(ccc(cc1)[C@H](NC)[C@@H](N)C(=O)O)C,201.513,-1.432265341,1.964245182
7331,c1(cc(ccc1)[C@H](C)[C@H](N)C(=O)O)NC,201.513,-1.357659061,1.774932896
7333,c1(ccc(cc1)[C@@H](C)[C@@H](N)C(=O)O)NC,201.513,-1.349037021,2.620779645
7349,c1(c(cccc1)C)C[C@H](N)[C@H](N)C(=O)O,200.64,-1.43933659,2.270230745
7351,c1(c(cccc1)N)C[C@@H](C)[C@H](N)C(=O)O,200.64,-1.206269274,1.785961554
7369,c1(c(cccc1)[C@@H](N)[C@H](N)C(=O)O)CC,200.64,-1.29326441,2.215716376
7393,c1(c(cccc1)[C@H](C)[C@H](N)C(=O)O)CN,200.64,-2.049171303,2.510316305
7411,c1(c(cccc1)[C@@H](CN)[C@@H](N)C(=O)O)C,200.64,-1.915287859,2.578472024
7417,c1(c(cccc1)[C@H](CC)[C@H](N)C(=O)O)N,200.64,-1.205724907,1.772176865
7433,c1(cc(ccc1)C)C[C@@H](N)[C@H](N)C(=O)O,200.64,-1.439478776,2.268404765
7451,c1(cc(ccc1)N)C[C@H](C)[C@@H](N)C(=O)O,200.64,-1.210950864,1.7892266
7457,c1(cc(ccc1)[C@@H](N)[C@@H](N)C(=O)O)CC,200.64,-1.292385152,2.21239981
7459,c1(cc(ccc1)[C@H](C)[C@@H](N)C(=O)O)CN,200.64,-2.062756803,2.510930538
7477,c1(ccc(cc1)C)C[C@@H](N)[C@H](N)C(=O)O,200.64,-1.439205547,2.268066885
7481,c1(ccc(cc1)N)C[C@@H](C)[C@@H](N)C(=O)O,200.64,-1.211617899,1.78932593
7487,c1(ccc(cc1)[C@@H](N)[C@@H](N)C(=O)O)CC,200.64,-1.292270866,2.211434877
7489,c1(ccc(cc1)[C@H](C)[C@@H](N)C(=O)O)CN,200.64,-2.067970275,2.511308811
7499,c1(cc(ccc1)[C@H](CN)[C@H](N)C(=O)O)C,200.64,-1.916160401,2.57642683
7507,c1(ccc(cc1)[C@H](CN)[C@H](N)C(=O)O)C,200.64,-1.914462033,2.575534081
7517,c1(cc(ccc1)[C@H](CC)[C@H](N)C(=O)O)N,200.64,-1.209851645,1.775262298
7523,c1(ccc(cc1)[C@@H](CC)[C@H](N)C(=O)O)N,200.64,-1.21014529,1.774251416
7529,c1(c(cccc1[C@H](N)[C@H](N)C(=O)O)C)C,200.399,-1.222770542,2.260418668
7537,c1(c(cccc1[C@H](C)[C@H](N)C(=O)O)N)C,200.399,-1.13926087,1.833329349
7541,c1(c(cccc1[C@H](C)[C@H](N)C(=O)O)C)N,200.399,-1.136412398,1.824799224
7547,c1(c(cccc1C)C)[C@@H](N)[C@H](N)C(=O)O,200.399,-1.223468495,2.264992906
7549,c1(c(cccc1N)C)[C@H](C)[C@H](N)C(=O)O,200.399,-1.137491307,1.815498279
7559,c1(c(ccc(c1)[C@@H](N)[C@H](N)C(=O)O)C)C,200.399,-1.222003175,2.256321721
7561,c1(c(ccc(c1)[C@@H](C)[C@@H](N)C(=O)O)N)C,200.399,-1.136265138,2.61819124
7573,c1(c(cc(cc1)[C@H](C)[C@@H](N)C(=O)O)N)C,200.399,-1.139090514,1.830609066
7577,c1(c(ccc(c1)C)[C@H](N)[C@@H](N)C(=O)O)C,200.399,-1.22269898,2.260773172
7583,c1(c(ccc(c1)N)[C@H](C)[C@H](N)C(=O)O)C,200.399,-1.144692316,1.81558447
7589,c1(c(cc(cc1)C)[C@H](N)[C@@H](N)C(=O)O)C,200.399,-1.222859836,2.257204677
7591,c1(c(cc(cc1)N)[C@@H](C)[C@@H](N)C(=O)O)C,200.399,-1.137556059,2.617855882
7603,c1(c(ccc(c1)C)[C@H](C)[C@@H](N)C(=O)O)N,200.399,-1.137454978,1.812824109
7607,c1(c(cc(cc1)C)[C@H](C)[C@@H](N)C(=O)O)N,200.399,-1.138059364,1.809919571
7621,c1(cc(cc(c1)[C@H](N)[C@@H](N)C(=O)O)C)C,200.399,-1.221963119,2.258507499
7639,c1(cc(cc(c1)[C@@H](C)[C@H](N)C(=O)O)N)C,200.399,-1.144070046,1.814928634
7643,c1(c(cccc1)C)CNC[C@H](N)C(=O)O,201.728,-1.492045559,1.985555866
7649,c1(c(cccc1)NC[C@H](N)C(=O)O)CC,201.728,-0.964021108,1.704635692
7669,c1(c(cccc1)NC)CC[C@@H](N)C(=O)O,201.728,-1.271191777,1.783726984
7673,c1(c(cccc1)C[C@@H](N)C(=O)O)CNC,201.728,-2.088464528,2.512159486
7681,c1(c(cccc1)NCC[C@H](N)C(=O)O)C,201.728,-1.351488603,2.631178424
7687,c1(cc(ccc1)C)CNC[C@H](N)C(=O)O,201.728,-1.488196812,1.9797456
7691,c1(cc(ccc1)NC[C@H](N)C(=O)O)CC,201.728,-0.964533595,1.728196745
7699,c1(cc(ccc1)NC)CC[C@H](N)C(=O)O,201.728,-1.279981021,1.785179489
7703,c1(cc(ccc1)C[C@@H](N)C(=O)O)CNC,201.728,-2.093696943,2.512124974
7717,c1(ccc(cc1)C)CNC[C@@H](N)C(=O)O,201.728,-1.49027379,1.738649736
7723,c1(ccc(cc1)NC[C@H](N)C(=O)O)CC,201.728,-0.965211605,1.994955782
7727,c1(ccc(cc1)NC)CC[C@H](N)C(=O)O,201.728,-1.270222517,2.395165932
7741,c1(ccc(cc1)C[C@H](N)C(=O)O)CNC,201.728,-2.097627861,2.272338286
7753,c1(cc(ccc1)NCC[C@@H](N)C(=O)O)C,201.728,-1.351977753,2.633498503
7757,c1(ccc(cc1)NCC[C@H](N)C(=O)O)C,201.728,-1.354841993,2.384593435
7759,c1(c(cccc1NC[C@@H](N)C(=O)O)C)C,201.487,-0.894529194,2.140527301
7789,c1(c(cccc1C[C@@H](N)C(=O)O)NC)C,201.487,-1.200361647,2.659506913
7793,c1(c(cccc1C)C)NC[C@H](N)C(=O)O,201.487,-0.894414101,2.073402097
7817,c1(c(cccc1C[C@@H](N)C(=O)O)C)NC,201.487,-1.199288766,2.630615131
7823,c1(c(cccc1NC)C)C[C@@H](N)C(=O)O,201.487,-1.201892719,1.817488817
7829,c1(c(ccc(c1)NC[C@H](N)C(=O)O)C)C,201.487,-0.895300862,2.262690062
7841,c1(c(ccc(c1)C)NC[C@H](N)C(=O)O)C,201.487,-0.894973004,2.23325188
7853,c1(c(ccc(c1)C[C@@H](N)C(=O)O)NC)C,201.487,-1.200343725,2.658346765
7867,c1(c(cc(cc1)C)NC[C@H](N)C(=O)O)C,201.487,-0.894537444,2.132033122
7873,c1(c(cc(cc1)C[C@H](N)C(=O)O)NC)C,201.487,-1.200312662,2.656280809
7877,c1(c(ccc(c1)NC)C[C@@H](N)C(=O)O)C,201.487,-1.200981227,2.661432047
7879,c1(c(cc(cc1)NC)C[C@@H](N)C(=O)O)C,201.487,-1.203189569,2.65199093
7883,c1(c(ccc(c1)C)C[C@H](N)C(=O)O)NC,201.487,-1.201862316,1.81512186
7901,c1(c(cc(cc1)C)C[C@@H](N)C(=O)O)NC,201.487,-1.19991232,2.638444337
7907,c1(cc(cc(c1)NC[C@@H](N)C(=O)O)C)C,201.487,-0.895811559,1.787991767
7919,c1(cc(cc(c1)C[C@H](N)C(=O)O)NC)C,201.487,-1.200923579,2.659158072
7927,c1(c(cccc1N)C)CC[C@@H](N)C(=O)O,200.614,-1.058836602,1.82497857
7933,c1(c(cccc1C[C@H](N)C(=O)O)C)CN,200.614,-1.897833326,2.550602396
7937,c1(c(cccc1C[C@@H](N)C(=O)O)N)CC,200.614,-1.059219415,1.824319493
7949,c1(c(cccc1N)CC[C@@H](N)C(=O)O)C,200.614,-1.056743843,2.635660061
7951,c1(c(cccc1C[C@H](N)C(=O)O)CN)C,200.614,-1.911265598,2.552774538
7963,c1(c(cccc1C)CC[C@@H](N)C(=O)O)N,200.614,-1.057164607,1.836818285
7993,c1(c(cccc1C[C@@H](N)C(=O)O)CC)N,200.614,-1.056768512,1.81537408
8009,c1(c(cccc1C)CN)C[C@@H](N)C(=O)O,200.614,-1.906791262,2.549307401
8011,c1(c(cccc1N)CC)C[C@@H](N)C(=O)O,200.614,-1.057853308,1.807056726
8017,c1(c(ccc(c1)N)C)CC[C@@H](N)C(=O)O,200.614,-1.058265081,2.632997884
8039,c1(c(ccc(c1)C[C@@H](N)C(=O)O)C)CN,200.614,-1.911832215,2.55020663
8053,c1(c(cc(cc1)N)C)CC[C@@H](N)C(=O)O,200.614,-1.067435531,1.827039197
8059,c1(c(cc(cc1)C[C@@H](N)C(=O)O)C)CN,200.614,-1.91415827,2.551534349
8069,c1(c(ccc(c1)C)N)CC[C@@H](N)C(=O)O,200.614,-1.059707543,1.819057807
8081,c1(c(ccc(c1)C[C@H](N)C(=O)O)N)CC,200.614,-1.059185374,1.821712908
8087,c1(c(cc(cc1)C)N)CC[C@H](N)C(=O)O,200.614,-1.05878978,1.823044522
8089,c1(c(cc(cc1)C[C@H](N)C(=O)O)N)CC,200.614,-1.059092403,1.821784205
8093,c1(c(ccc(c1)C)C[C@H](N)C(=O)O)CN,200.614,-1.907246049,2.546726555
8101,c1(c(ccc(c1)N)C[C@@H](N)C(=O)O)CC,200.614,-1.06441485,1.806790082
8111,c1(c(cc(cc1)C)C[C@H](N)C(=O)O)CN,200.614,-1.904641013,2.547169694
8117,c1(c(cc(cc1)N)C[C@@H](N)C(=O)O)CC,200.614,-1.066695005,1.803150652
8123,c1(c(ccc(c1)CC[C@H](N)C(=O)O)N)C,200.614,-1.05679715,2.634747959
8147,c1(c(cc(cc1)CC[C@H](N)C(=O)O)N)C,200.614,-1.060144133,1.842097414
8161,c1(c(ccc(c1)CN)C[C@H](N)C(=O)O)C,200.614,-1.923523027,2.550220488
8167,c1(c(cc(cc1)CN)C[C@@H](N)C(=O)O)C,200.614,-1.918330208,2.549374527
8171,c1(c(ccc(c1)CC)C[C@H](N)C(=O)O)N,200.614,-1.05782192,1.804574714
8179,c1(c(cc(cc1)CC)C[C@H](N)C(=O)O)N,200.614,-1.058336716,1.801577258
8191,c1(cc(cc(c1)N)C)CC[C@H](N)C(=O)O,200.614,-1.066260051,1.825399569
8209,c1(cc(cc(c1)C[C@H](N)C(=O)O)C)CN,200.614,-1.917227634,2.548219985
8219,c1(cc(cc(c1)C[C@H](N)C(=O)O)N)CC,200.614,-1.064021278,1.806450565
8221,c1(c(cccc1)C)[C@@H](N)C[C@@H](N)C(=O)O,200.64,-1.766463932,2.562252764
8231,c1(c(cccc1)N)[C@@H](C)C[C@@H](N)C(=O)O,200.64,-1.284165048,1.777248304
8233,c1(cc(ccc1)C)[C@H](N)C[C@H](N)C(=O)O,200.64,-1.763833998,2.558995102
8237,c1(cc(ccc1)N)[C@H](C)C[C@@H](N)C(=O)O,200.64,-1.288709706,1.780680015
8243,c1(ccc(cc1)C)[C@@H](N)C[C@@H](N)C(=O)O,200.64,-1.763977887,2.558479975
8263,c1(ccc(cc1)N)[C@@H](C)C[C@@H](N)C(=O)O,200.64,-1.289473066,1.780801634
8269,c1(c(c(ccc1N)C[C@H](N)C(=O)O)C)C,200.374,-0.988058317,2.661019673
8273,c1(c(c(ccc1C)C[C@@H](N)C(=O)O)N)C,200.374,-0.987345487,2.620074077
8287,c1(c(c(ccc1C[C@@H](N)C(=O)O)C)N)C,200.374,-0.98755166,2.647611662
8291,c1(c(c(ccc1C)N)C[C@H](N)C(=O)O)C,200.374,-0.987795693,2.644116948
8293,c1(c(c(ccc1N)C)C[C@H](N)C(=O)O)C,200.374,-0.988504133,2.655683927
8297,c1(c(cc(cc1N)C[C@H](N)C(=O)O)C)C,200.374,-0.988034021,2.656628697
8311,c1(c(cc(cc1C[C@H](N)C(=O)O)N)C)C,200.374,-0.990083308,2.656132921
8317,c1(c(cc(cc1C[C@H](N)C(=O)O)C)N)C,200.374,-0.988034987,2.656653512
8329,c1(c(c(ccc1C)C)C[C@H](N)C(=O)O)N,200.374,-0.987344762,2.618388548
8353,c1(c(cc(cc1C)C[C@@H](N)C(=O)O)C)N,200.374,-0.987545651,2.648015527
8363,c1(c(cc(cc1C[C@H](N)C(=O)O)C)C)N,200.374,-0.987452017,2.624732053
8369,c1(c(cc(cc1C)N)C)C[C@@H](N)C(=O)O,200.374,-0.989426838,2.670057944
8377,c1(c(cc(cc1N)C)C)C[C@@H](N)C(=O)O,200.374,-0.990191814,1.856758032
8387,c1(c(cc(c(c1)N)C[C@@H](N)C(=O)O)C)C,200.374,-0.987789698,2.641319645
8389,c1(c(cc(c(c1)C)C[C@H](N)C(=O)O)N)C,200.374,-0.988455491,2.652200415
8419,c1(c(cc(c(c1)C[C@@H](N)C(=O)O)C)N)C,200.374,-0.988026786,2.657526614
8423,c1(c(cccc1)N(C)C[C@@H](N)C(=O)O)C,201.869,-0.772899221,1.594013935
8429,c1(c(cccc1)C[C@H](N)C(=O)O)N(C)C,201.869,-1.078248663,2.602710844
8431,c1(cc(ccc1)N(C)C[C@@H](N)C(=O)O)C,201.869,-0.772901348,1.573782528
8443,c1(ccc(cc1)N(C)C[C@@H](N)C(=O)O)C,201.869,-0.773166212,1.646861324
8447,c1(cc(ccc1)C[C@H](N)C(=O)O)N(C)C,201.869,-1.07985412,2.61204061
8461,c1(ccc(cc1)C[C@H](N)C(=O)O)N(C)C,201.869,-1.080159182,2.612710001
8467,c1(c(cccc1)[C@](C)(N)[C@H](N)C(=O)O)C,200.075,-1.451332903,2.224748997
8501,c1(c(cccc1)C(C)(C)[C@@H](N)C(=O)O)N,200.075,-1.27250085,1.769102458
8513,c1(cc(ccc1)[C@@](C)(N)[C@H](N)C(=O)O)C,200.075,-1.450656972,2.221240175
8521,c1(ccc(cc1)[C@](C)(N)[C@@H](N)C(=O)O)C,200.075,-1.450873813,2.220258765
8527,c1(cc(ccc1)C(C)(C)[C@@H](N)C(=O)O)N,200.075,-1.276456049,1.77270006
8537,c1(ccc(cc1)C(C)(C)[C@H](N)C(=O)O)N,200.075,-1.276807478,1.771817381
8539,c1(c(cc(cc1NC)[C@H](N)C(=O)O)C)C,201.247,-0.976746731,2.517153961
8543,c1(c(ccc(c1NC)[C@@H](N)C(=O)O)C)C,201.247,-0.962048239,2.287034405
8563,c1(c(ccc(c1C)[C@H](N)C(=O)O)NC)C,201.247,-0.977137964,2.553062995
8573,c1(c(cc(cc1C)[C@H](N)C(=O)O)C)NC,201.247,-0.976714178,2.546596992
8581,c1(c(ccc(c1C)[C@H](N)C(=O)O)C)NC,201.247,-0.976213441,2.527426572
8597,c1(c(cc(c(c1)NC)[C@H](N)C(=O)O)C)C,201.247,-0.96287857,2.378912388
8599,c1(c(cc(c(c1)C)[C@H](N)C(=O)O)NC)C,201.247,-0.977947991,2.523506307
8609,c1(c(cc(C)c(c1)[C@H](N)C(=O)O)NC)C,201.247,-0.977137229,2.54985713
8623,c1(c(C)c(cc(c1)NC)[C@@H](N)C(=O)O)C,201.247,-0.978705237,2.525803406
8627,c1(c(C)c(c(cc1)NC)[C@@H](N)C(=O)O)C,201.247,-0.962040447,2.386455308
8629,c1(c(NC)c(cc(c1)C)[C@H](N)C(=O)O)C,201.247,-0.962608704,2.360005822
8641,c1(c(NC)c(c(cc1)C)[C@H](N)C(=O)O)C,201.247,-0.961223162,2.287343202
8647,c1(c(C)c(cc(c1)C)[C@@H](N)C(=O)O)NC,201.247,-0.976872297,2.528340654
8663,c1(c(C)c(c(cc1)C)[C@@H](N)C(=O)O)NC,201.247,-0.978130933,2.538044843
8669,c1(cc(C)c(c(c1)NC)[C@@H](N)C(=O)O)C,201.247,-0.963400018,1.713065273
8677,c1(cc(C)c(c(c1)C)[C@@H](N)C(=O)O)NC,201.247,-0.977723653,2.562380813
8681,c1(c(cc(cc1C)[C@H](N)C(=O)O)C)CN,200.374,-1.561466144,2.446942444
8689,c1(c(cc(cc1N)[C@@H](N)C(=O)O)C)CC,200.374,-0.830907037,2.450554716
8693,c1(c(ccc(c1C)[C@H](N)C(=O)O)C)CN,200.374,-1.554012715,2.446800112
8699,c1(c(ccc(c1N)[C@@H](N)C(=O)O)C)CC,200.374,-0.819696255,1.666741132
8707,c1(c(ccc(c1C)[C@@H](N)C(=O)O)N)CC,200.374,-0.832463624,2.495248519
8713,c1(c(cc(cc1C)[C@H](N)C(=O)O)CN)C,200.374,-1.552788263,2.436641273
8719,c1(c(cc(cc1N)[C@@H](N)C(=O)O)CC)C,200.374,-0.831208822,2.451629657
8731,c1(c(ccc(c1C)[C@H](N)C(=O)O)CN)C,200.374,-1.554322481,2.448806662
8737,c1(c(ccc(c1N)[C@H](N)C(=O)O)CC)C,200.374,-0.81983579,1.672378976
8741,c1(c(ccc(c1CN)[C@H](N)C(=O)O)C)C,200.374,-1.54557511,2.424253442
8747,c1(c(ccc(c1CC)[C@H](N)C(=O)O)N)C,200.374,-0.832924818,2.49591964
8753,c1(c(cc(cc1C)[C@@H](N)C(=O)O)CC)N,200.374,-0.829831141,2.474749463
8761,c1(c(ccc(c1C)[C@H](N)C(=O)O)CC)N,200.374,-0.828795905,2.445791473
8779,c1(c(ccc(c1CC)[C@@H](N)C(=O)O)C)N,200.374,-0.82875324,2.445891993
8783,c1(c(cc(c(c1)C)[C@@H](N)C(=O)O)C)CN,200.374,-1.554350004,2.445664668
8803,c1(c(cc(c(c1)N)[C@@H](N)C(=O)O)C)CC,200.374,-0.821868591,1.69723127
8807,c1(c(cc(C)c(c1)[C@@H](N)C(=O)O)C)CN,200.374,-1.549885337,2.443391043
8819,c1(c(cc(N)c(c1)[C@@H](N)C(=O)O)C)CC,200.374,-0.821694045,1.696445081
8821,c1(c(cc(c(c1)C)[C@H](N)C(=O)O)N)CC,200.374,-0.83241734,2.461300897
8831,c1(c(cc(C)c(c1)[C@H](N)C(=O)O)N)CC,200.374,-0.832241663,2.491473137
8837,c1(c(C)c(cc(c1)C)[C@@H](N)C(=O)O)CN,200.374,-1.550087085,2.439958894
8839,c1(c(C)c(cc(c1)N)[C@@H](N)C(=O)O)CC,200.374,-0.834420049,2.46924173
8849,c1(c(C)c(c(cc1)C)[C@@H](N)C(=O)O)CN,200.374,-1.547114071,2.45013313
8861,c1(c(C)c(c(cc1)N)[C@@H](N)C(=O)O)CC,200.374,-0.82093086,1.702416493
8863,c1(c(N)c(cc(c1)C)[C@@H](N)C(=O)O)CC,200.374,-0.819295396,2.216264769
8867,c1(c(N)c(c(cc1)C)[C@H](N)C(=O)O)CC,200.374,-0.818875983,1.667892084
8887,c1(c(cc(c(c1)CN)[C@H](N)C(=O)O)C)C,200.374,-1.541015655,2.420936636
8893,c1(c(cc(c(c1)CC)[C@H](N)C(=O)O)N)C,200.374,-0.832628649,2.461714884
8923,c1(c(cc(CC)c(c1)[C@@H](N)C(=O)O)N)C,200.374,-0.83265501,2.492149234
8929,c1(c(CN)c(cc(c1)C)[C@@H](N)C(=O)O)C,200.374,-1.545887655,2.425426981
8933,c1(c(CC)c(cc(c1)N)[C@H](N)C(=O)O)C,200.374,-0.834384444,2.469339495
8941,c1(c(CN)c(c(cc1)C)[C@H](N)C(=O)O)C,200.374,-1.543757452,2.42788207
8951,c1(c(CC)c(c(cc1)N)[C@H](N)C(=O)O)C,200.374,-0.820978629,1.703349495
8963,c1(c(C)c(cc(c1)CN)[C@H](N)C(=O)O)C,200.374,-1.545978324,2.439794809
8969,c1(c(C)c(c(cc1)CN)[C@@H](N)C(=O)O)C,200.374,-1.538785957,2.427710506
8971,c1(c(N)c(cc(c1)CC)[C@@H](N)C(=O)O)C,200.374,-0.819310937,2.223845069
8999,c1(c(N)c(c(cc1)CC)[C@@H](N)C(=O)O)C,200.374,-0.818879221,1.673456179
9001,c1(c(CC)c(cc(c1)C)[C@@H](N)C(=O)O)N,200.374,-0.830714989,2.464142802
9007,c1(c(CC)c(c(cc1)C)[C@@H](N)C(=O)O)N,200.374,-0.832497262,2.478880984
9011,c1(c(C)c(cc(c1)CC)[C@@H](N)C(=O)O)N,200.374,-0.831049612,2.465009307
9013,c1(c(C)c(c(cc1)CC)[C@@H](N)C(=O)O)N,200.374,-0.832772548,2.479129395
9029,c1(cc(C)c(c(c1)C)[C@@H](N)C(=O)O)CN,200.374,-1.54683582,2.453574163
9041,c1(cc(C)c(c(c1)N)[C@@H](N)C(=O)O)CC,200.374,-0.820268376,1.701670464
9043,c1(cc(CN)c(c(c1)C)[C@H](N)C(=O)O)C,200.374,-1.538270219,2.429049173
